3369129,Ceres,Ceres,-33.36889,19.31095,PPLA3,ZA,41596,Africa/Johannesburg
940424,Wesselsbron,Wesselsbron,-27.8549,26.36583,PPL,ZA,42552,Africa/Johannesburg
943032,Volksrust,Volksrust,-27.36541,29.88175,PPLA3,ZA,43378,Africa/Johannesburg
949224,Thohoyandou,Thohoyandou,-22.94564,30.48497,PPLA2,ZA,44046,Africa/Johannesburg
1023309,Aliwal North,Aliwal North,-30.69366,26.71141,PPLA3,ZA,44436,Africa/Johannesburg
1020641,Beaufort West,Beaufort West,-32.35671,22.58295,PPLA2,ZA,44737,Africa/Johannesburg
974670,Mondlo,Mondlo,-27.98299,30.71769,PPL,ZA,44922,Africa/Johannesburg
1021396,Balfour,Balfour,-26.66331,28.59016,PPLA3,ZA,46008,Africa/Johannesburg
1005029,eSikhawini,eSikhawini,-28.87097,31.89961,PPL,ZA,49265,Africa/Johannesburg
938457,Wolmaransstad,Wolmaransstad,-27.1974,25.98311,PPLA3,ZA,49366,Africa/Johannesburg
942511,Vryburg,Vryburg,-26.95659,24.7284,PPLA2,ZA,49588,Africa/Johannesburg
964406,Port Shepstone,Port Shepstone,-30.74137,30.45499,PPLA2,ZA,52793,Africa/Johannesburg
943960,Viljoenskroon,Viljoenskroon,-27.20841,26.94855,PPL,ZA,54955,Africa/Johannesburg
997140,Heilbron,Heilbron,-27.28115,27.9709,PPL,ZA,55196,Africa/Johannesburg
3365083,Kraaifontein,Kraaifontein,-33.84808,18.71723,PPL,ZA,57911,Africa/Johannesburg
1003953,Fort Beaufort,Fort Beaufort,-32.77477,26.63376,PPLA3,ZA,58419,Africa/Johannesburg
952734,Stanger,Stanger,-29.32816,31.28954,PPL,ZA,59899,Africa/Johannesburg
3370352,Atlantis,Atlantis,-33.56668,18.48335,PPL,ZA,60266,Africa/Johannesburg
1004109,Fochville,Fochville,-26.48862,27.49387,PPL,ZA,62416,Africa/Johannesburg
1000543,Graaff-Reinet,Graaff-Reinet,-32.25215,24.53075,PPLA3,ZA,62896,Africa/Johannesburg
988698,Knysna,Knysna,-34.03627,23.04713,PPLA3,ZA,63106,Africa/Johannesburg
997151,Heidelberg,Heidelberg,-26.50476,28.35921,PPLA3,ZA,64199,Africa/Johannesburg
982899,Lichtenburg,Lichtenburg,-26.152,26.15968,PPLA3,ZA,65863,Africa/Johannesburg
1021086,Barberton,Barberton,-25.78842,31.05319,PPLA3,ZA,67927,Africa/Johannesburg
3361934,Saldanha,Saldanha,-33.01167,17.9442,PPL,ZA,68284,Africa/Johannesburg
1002851,Ga-Rankuwa,Ga-Rankuwa,-25.61692,27.99471,PPL,ZA,68767,Africa/Johannesburg
956907,Schweizer-Reneke,Schweizer-Reneke,-27.18871,25.32931,PPLA3,ZA,70214,Africa/Johannesburg
966166,Parys,Parys,-26.9033,27.45727,PPLA3,ZA,71319,Africa/Johannesburg
945945,Upington,Upington,-28.44776,21.25612,PPLA2,ZA,71373,Africa/Johannesburg
1016698,Bothaville,Bothaville,-27.3887,26.61701,PPLA3,ZA,71934,Africa/Johannesburg
952747,Standerton,Standerton,-26.93366,29.24152,PPLA3,ZA,74021,Africa/Johannesburg
